File: eucaLeaf.dat                                Spring 2009
Leaf measurements from Steve Candy, used in his Ph. D. thesis 
A portion of these data was later used by:
- Gregoire, TG., and Salas, C. 2009. Ratio estimation with measurement
     error in the auxiliary variate. Biometrics 65(2):590-598

Number of data records = 744           First line of data = 12

Time       Tree Shoot      Length  Width   Leaf_area
                           ( mm )  ( mm ) ( cm^2 )
==============================================================
EARLY          8   BC       124       42   38.2    39.67119097
EARLY          8   BC       111       37   33.7    31.50261205
EARLY          8   BC       136       56   58.9    58.17924239
EARLY          8   BC       140       50   53.6    53.00625522
EARLY          8   BC       140       42   48.4     44.1580285
EARLY          2   TR       162       33   43.3    39.01788815
EARLY          2   TR       150       32   41.9    35.29841266
EARLY          2   TR       193       35   52.0    48.43612883
EARLY          2   TR        82       17   10.6    10.67679973
EARLY          2   TR       193       34   52.5    46.98749741
EARLY          2   TR       192       40   54.8    55.45287875
EARLY          2   TR        80       17    9.3    10.44655261
EARLY          2   TR       136       35   36.6    35.55923258
EARLY          2   TR       182       40   55.6    52.89498161
EARLY          2   TR       192       39   58.2    54.00157565
EARLY          2   TR       224       42   68.7    66.86936639
EARLY          2   TR       216       41   59.5    63.14222884
EARLY          2   TR       110       32   27.6    26.84292297
EARLY          2   TR       170       33   44.2    40.71423751
EARLY          2   TR       250       35   56.8    60.86843157
EARLY          2   TR       185       37   51.1    49.45575384
EARLY          2   TR       174       32   44.2    40.24066367
EARLY         17   BC       250       41   74.1    71.84092651
EARLY         17   BC       176       26   34.3    32.70297915
EARLY         17   BC       228       36   62.9    57.79458466
EARLY         17   BC       247       43   76.1    74.71536946
EARLY         17   BC       245       44   72.4    75.98905009
EARLY         17   BC       190       37   56.4    50.63402612
EARLY         17   BC       186       35   37.1    46.88175446
EARLY         17   BC       226       44   72.4    70.76175909
EARLY         17   BC       198       36   47.4    51.02607548
EARLY         17   BC       200       37   57.1    52.97979704
EARLY         17   BC       221       45   74.0     71.0302998
EARLY         17   BC       240       47   83.4    79.95591775
EARLY         17   BC       219       38   63.8    59.02568387
EARLY         17   BC       188       36   54.5    48.74391814
EARLY         17   BC       225       49   84.8    78.89726348
EARLY         17   BC       218       41   67.0    63.65813768
EARLY         17   BC       138       24   25.5    24.26107957
EARLY         17   BC       177       32   42.1    40.85260926
EARLY         17   BC        75       12    6.9    6.851308854
EARLY         18   SC       230       37   63.2    59.93774689
EARLY         18   SC       253       35   59.0    61.51286934
EARLY         18   SC       290       47   81.4    94.49597265
EARLY         18   SC       248       32   55.6     55.0231681
EARLY         18   SC       245       32   53.2    54.43508924
EARLY         18   SC       255       33   57.1     58.2394518
EARLY         18   SC       178       25   34.1    31.70133709
EARLY         18   SC       265       41   70.8    75.63354788
EARLY         18   SC       250       32   59.1    55.41475749
EARLY         18   SC       285       39   67.9    76.53539075
EARLY         18   SC       272       49   83.1     93.2826511
EARLY         18   SC       270       40   74.3    74.92875377
EARLY         18   SC       265       42   72.4    77.56700357
EARLY         18   SC       270       45   80.4    84.76777359
EARLY         18   SC       207       33   52.6    48.44546972
EARLY         18   SC       285       41   74.1    80.65164278
EARLY         18   SC       262       42   80.1    76.79119798
EARLY         18   SC       290       38   67.3     75.6334848
EARLY         18   SC       250       44   65.1    77.35662495
EARLY         18   SC       288       41   77.2    81.40073352
EARLY         18   SC       270       45   83.3    84.76777359
EARLY         18   SC       142       23   22.9    23.79605086
EARLY         18   SC       138       23   25.9    23.20324655
EARLY         18   SC       138       23   26.0    23.20324655
EARLY         14   BC       180       34   35.8    44.18184639
EARLY         14   BC       210       43   66.0    64.74186765
EARLY         14   BC       220       37   51.7    57.63096503
EARLY         14   BC       235       45   66.4    74.98864822
EARLY         14   BC       265       47   87.1     87.2661647
EARLY         14   BC       195       34   45.2    47.41713666
EARLY         14   BC       245       46   74.6    79.61101585
EARLY         14   BC       210       46   71.3    69.48096556
EARLY         14   BC       210       46   66.2    69.48096556
EARLY         14   BC       250       48   84.7     84.7385505
EARLY         14   BC       210       46   71.5    69.48096556
EARLY         14   BC       215       47   71.1    72.55578138
EARLY         14   BC       206       43   63.8    63.65187147
EARLY         14   BC       186       40   55.2    53.92006666
EARLY         14   BC       170       39   52.2    48.50015534
EARLY         14   BC       173       26   28.5    32.21032357
EARLY         14   BC       185       31   35.9    41.08912513
EARLY         14   BC       186       41   56.2    55.33293023
EARLY         14   BC       102       26   19.8    20.20306563
EARLY         14   BC        58       13    5.2    5.937803729
EARLY         14   BC        60       18    8.1    8.603344017
LATE           1   BC       207       29   44.9    42.31279578
LATE           1   BC        18       32   48.2    49.10293385
LATE           1   BC       159       23   23.7    26.29438578
LATE           1   BC       184       26   32.3    34.01197405
LATE           1   BC       186       29   41.4    38.49944619
LATE           1   BC       182       27   31.8    35.04371765
LATE           1   BC       145       29   26.0    30.90105543
LATE           1   BC       129       23   20.9    21.86196348
LATE           1   BC       183       35   40.3    46.21350887
LATE           1   BC       159       23   24.3    26.29438578
LATE           1   BC       246       35   57.4    60.00776941
LATE           1   BC       156       25   27.7    28.21574151
LATE           1   BC       121       15   12.7    13.20341878
LATE           1   BC       155       24   26.7    26.88157639
LATE           1   BC       136       20   17.0    19.78654758
LATE           1   BC       160       23   26.9    26.44034039
LATE           1   BC       153       24   23.5    26.57510206
LATE           1   BC       126       20   18.2    18.49633471
LATE           1   BC       127       25   25.5    23.53044093
LATE           5   BC       156       23   26.8    25.85587367
LATE           5   BC       192       26   32.7    35.31431917
LATE           5   BC       186       21   25.8    27.45473719
LATE           5   BC       150       20   21.6    21.57443813
LATE           5   BC       171       30   38.0    37.03704944
LATE           5   BC       146       18   16.7    18.86447341
LATE           5   BC       159       25   28.2    28.69427665
LATE           5   BC       147       20   20.7    21.19302724
LATE           5   BC       151       20   19.3    21.70137583
LATE           5   BC       168       22   26.7    26.34831968
LATE           8   BC       255       36   65.5    63.79707919
LATE           8   BC       156       26   30.9    29.39909022
LATE           8   BC       208       31   41.9    45.56790832
LATE           8   BC       282       47   86.0    92.19068566
LATE           8   BC       247       37   65.5    63.83267537
LATE           8   BC       288       38   69.9    75.17276868
LATE           8   BC       171       30   38.3    37.03704944
LATE           8   BC       255       40   70.1    71.24128876
LATE           8   BC        85       13    7.3    8.321071085
LATE           8   BC       175       32   38.9    40.44478178
LATE           8   BC       173       31   36.4    38.72682382
LATE           8   BC       153       40   45.7    45.37968806
LATE           6   SC       233       45   67.7    74.42489865
LATE           6   SC       243       32   52.5    54.04256858
LATE           6   SC       244       35   53.5    59.57682505
LATE           6   SC       193       29   37.3    39.77590338
LATE           6   SC       271       53   91.4     100.945546
LATE           3   SC       143       19   20.4    19.60108832
LATE           3   SC       204       28   39.6    40.26336923
LATE           3   SC       275       40   72.8    76.15251965
LATE           3   SC       105       13   10.9     10.0277453
LATE           3   SC        54        8    3.2    3.352407573
LATE           3   SC       217       22   35.6    33.02840933
LATE           3   SC       180       18   26.4    22.69434459
LATE           3   SC       281       48   89.4    93.95125961
LATE           3   SC       245       35   53.4    59.79234872
LATE           3   SC        24        4    0.5    0.792658183
LATE           3   SC       296       41   82.2    83.39387276
LATE           3   SC       190       21   28.0    27.97537177
LATE           3   SC       200       24   33.5    33.66590239
LATE           3   SC       154       24   27.8    26.72839749
LATE           3   SC        75       10    5.1    5.660192356
LATE           3   SC       212       29   40.2     43.2138973
LATE           3   SC       196       27   36.0    37.41330113
LATE           3   SC       170       18   21.5    21.57748895
LATE           3   SC       222       28   41.8    43.38430854
LATE           3   SC        53        6    1.9    2.439586386
LATE           3   SC       184       31   40.5    40.89296787
LATE           3   SC       278       45   87.7    86.98149334
LATE           3   SC       251       41   69.8    72.09458059
LATE           3   SC       197       27   36.7    37.58178253
LATE           3   SC       205       29   40.4    41.95164431
LATE           3   SC       116       18   14.7    15.39740414
LATE           3   SC       278       35   71.0    66.84947915
LATE           3   SC       103       18   14.1    13.86345688
LATE           3   SC        53        7    2.2    2.867100809
LATE           3   SC        70        9    3.5    4.769201691
LATE           3   SC        60        8    3.0    3.679222915
LATE           3   SC       100       14    8.6    10.38027163
LATE           3   SC        39        5    1.5    1.537310602
LATE           9   SC       187       27   36.4    35.89236689
LATE           9   SC       157       28   34.7    31.95195545
LATE           9   SC       125       27   20.3    25.15098479
LATE           9   SC       125       21   18.4    19.32974669
LATE           9   SC       223       37   56.8    58.32426447
LATE           9   SC       175       29   33.7    36.48209728
LATE           9   SC       217       39   59.8    60.16446732
LATE           9   SC       163       22   25.3    25.65475049
LATE           9   SC       130       17   17.9    16.03745431
LATE           9   SC        82       11    6.3    6.767132641
LATE           9   SC        33        6    1.4    1.605643011
LATE           9   SC        84       22   13.6    14.28806907
LATE           9   SC       135       18   19.1    17.60391384
LATE           9   SC       193       13    9.2    17.16381444
LATE           9   SC       145       22   25.0    23.13658029
LATE           9   SC       196       32   43.3    44.70098456
LATE           9   SC       160       25   29.4    28.85355256
LATE           9   TR       223       27   34.7    41.92871065
LATE           9   TR       236       36   58.8    59.58136904
LATE           9   TR       196       31   39.4    43.23882272
LATE           9   TR       171       26   30.1    31.88133134
LATE           9   TR       170       24   30.3    29.16582257
LATE           7   TR       245       53   84.8      92.344984
LATE           7   TR       220       61  101.9    97.29658295
LATE           7   TR       193       43   61.3    60.09195819
LATE           7   TR       191       55   78.8    77.05376752
LATE           7   TR        64       24   15.5    12.31082551
LATE           7   TR       292       55   99.0    112.0872045
LATE           7   TR       260       41   64.8    74.37220538
LATE           3   TR       282       36   66.8    69.72546325
LATE           3   TR       230       33   58.0    53.16826145
LATE           3   TR       281       40   77.1     77.6176075
LATE           3   TR       285       33   64.6    64.24886796
LATE           3   TR       255       27   47.4    47.19842095
LATE           3   TR       320       39   86.4    84.77673621
LATE           3   TR       285       33   69.9    64.24886796
